Trade,Origin region,Destination region,Origin country,district,req ETD wk ,Cust. Code,Carrier (Std),Contract #,BR:1st Vessel,BR:1st Voyage #,Bkg Party # ,TMS #,Booking Status,Exception?,BR:PRE,BR:POL,BR:POD,BR:DEL,Move Type,BR:Req. ETD,BC:ETD POL,BR:Eqp.,BR:Eqp. Cnt,BC:Eqp.,BC:Eqp. Cnt,BC:Release Date,BC:Version,BR:Req. FEU,BC:Conf. FEU,BC: CY Cut-off Date,BC: CY Cut-off Time,BC: VGM Cut-off Date,BC: VGM Cut-off Time,BC: SI Cut-off Date,BC: SI Cut-off Time,BC:1st ETD POL,BC:1st ETA POD,BC:1st Release Date,BC:Released,BR:2nd Vessel,BR:2nd Voyage #,Consignee,Region,Bkg Type,Shipper Bkg Linked?,CRD,Date between BR creattion / ETD req,Check,x4,x5,x6,x7,x8,x9
AP > NA,AP,NA,VN,VN N.,33,BBY,HDMU,CA235001,ONE ALTAIR,0061E,HANM64470300,186463683,Canceled by carrier,N,VNHPH,VNHPH,USLAX,USLAX,CYP/CYP,11-Aug,,40HCx9,9,,,,,10.125,,,,,,,,,,,Yes,,,Best Buy,Vietnam,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,BBY,EGLV,SC50089,EVER LAUREL,1078-057E,EGLV145399220515,186521782,Pending,N,CNNKG,CNNKG,USLAX,USLAX,CYP/CYP,11-Aug,,40HCx2,2,,,,1,2.25,,,,,,,,,,,Yes,,,Best Buy,Shanghai,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN S.,33,COS,MSCU,25-001WW,MAERSK EMDEN,332N,339IN2327053,186563044,Confirmed,N,VNSGN,VNVUT,USLAX,USLAX,CYP/CYP,11-Aug,12-Aug,40HCx1,1,40HCx1,1,28-Jul,1,1.125,1.125,,,,,,,12-Aug,,28-Jul,Yes,,,Costco,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN S.,33,COS,MSCU,25-001WW,MSC SINDY,332A,339IN2327052,186563059,Pending,N,VNSGN,VNVUT,USLGB,USLGB,CYP/CYP,11-Aug,,40GPx1,1,,,,1,1,,,,,,,,,,,Yes,,,Costco,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN S.,33,COS,COSU,SSM25008,COSCO SHIPPING JASMINE,024E,6361820030,186586829,Pending,N,VNSGN,VNVUT,USLGB,USLGB,CYP/CYP,11-Aug,,40HCx3,3,,,,1,3.375,,,,,,,,,,,Yes,,,Costco,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,BBY,MSCU,25-970GA,MAERSK EMDEN,331N,181ABFS23502262P1,186602977,Pending,N," - , ",CNYTN,USLAX,USLAX,D/CYP,11-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Best Buy,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,33,COS,EGLV,SC50089,COSCO PACIFIC,084E,141300544418,186620374,Pending,N,CNTSN,CNTSN,USLGB,USLGB,CYP/CYP,11-Aug,,40HCx1,1,,,,2,1.125,,,,,,,,,,,Yes,,,Costco,Tianjin,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,33,COS,COSU,SSM25008,COSCO PACIFIC,084E,6361905210,186620620,Pending,N,CNXIG,CNXIG,USLGB,USLGB,CYP/CYP,11-Aug,,45HCx1,1,,,,1,1.265,,,,,,,,,,,Yes,,,Costco,Tianjin,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,33,COS,COSU,SSM25008,COSCO PACIFIC,084E,COSU6361905370,186620817,Canceled by carrier,N,CNXIG,CNXIG,USLGB,USLGB,CYP/CYP,11-Aug,,40HCx2,2,,,,,2.25,,,,,,,,,,,Yes,,,Costco,Tianjin,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,33,COS,COSU,SSM25008,COSCO PACIFIC,084E,6361905520,186620899,Pending,N,CNXIG,CNXIG,USLGB,USLGB,CYP/CYP,11-Aug,,40GPx2,2,,,,1,2,,,,,,,,,,,Yes,,,Costco,Tianjin,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,33,COS,COSU,SSM25008,COSCO PACIFIC,084E,6361905780,186621009,Pending,N,CNXIG,CNXIG,USLGB,USLGB,CYP/CYP,11-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Costco,Tianjin,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,33,HOD,COSU,SSM25008,COSCO PACIFIC,084E,6361905690,186621121,Pending,N,CNXIG,CNXIG,USLGB,USLGB,CYP/CYP,11-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Home Depot,Tianjin,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,33,DEC,EGLV,SC50089,COSCO PACIFIC,084E,141300544434,186621207,Pending,N,CNTSN,CNTSN,USLGB,USLGB,CYP/CYP,11-Aug,,"20GPx1, 40GPx1",2,,,,1,1.5,,,,,,,,,,,Yes,,,Decathlon,Tianjin,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN S.,33,WAL,MAEU,90-0080,GUNDE MAERSK,332N,229636563,186685148,Pending,N,VNSGN,VNVUT,USTPA,USTPA,CYP/CYP,11-Aug,,40HCx1,1,,,,2,1.125,,,,,,,,,,,Yes,MAERSK SEVILLE,333E,Walmart,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN S.,33,WAL,MSCU,25-970GA,GUNDE MAERSK,332N,339IN2327376,186685537,Pending,N,VNSGN,VNVUT,USTPA,USTPA,CYP/CYP,11-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Walmart,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN S.,33,WAL,MSCU,25-970GA,GUNDE MAERSK,332N,339IN2327375,186685538,Pending,N,VNSGN,VNVUT,USTPA,USTPA,CYP/CYP,11-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Walmart,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,33,COS,MAEU,90-0090,MAERSK SHAMS,332N,220121870,186733490,Pending,N,CNTAO,CNTAO,USLAX,USLAX,CYP/CYP,11-Aug,,20GPx1,1,,,,2,0.5,,,,,,,,,,,Yes,,,Costco,Qingdao,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,TRI,MAEU,90-0090,,,609640504,186752486,Pending,N,CNFOC,CNFOC,USLAX,USLAX,CYP/CYP,11-Aug,,40HCx1,1,,,,3,1.125,,,,,,,,,,,Yes,,,Triumph,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN S.,33,WAL,MAEU,90-0080,GUNDE MAERSK,332N,229693169,186759490,Pending,N,VNSGN,VNVUT,USTPA,USTPA,CYP/CYP,11-Aug,,40HCx1,1,,,,2,1.125,,,,,,,,,,,Yes,MAERSK SEVILLE,333E,Walmart,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,NIK,MSCU,25-970GA,MAERSK EMDEN,331N,181AY0232746649P1,186869578,Canceled by carrier,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,11-Aug,,40HCx5,5,,,,,5.625,,,,,,,,,,,No,,,Nike,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,BBY,MSCU,25-970GA,MAERSK EMDEN,331N,181AY0232746767P1,186871535,Canceled by carrier,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,11-Aug,,40HCx5,5,,,,,5.625,,,,,,,,,,,No,,,Best Buy,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,BBY,MSCU,25-970GA,MAERSK EMDEN,331N,181AY0232747546D1,186886825,Canceled by carrier,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,11-Aug,,40HCx3,3,,,,,3.375,,,,,,,,,,,No,,,Best Buy,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,BBY,HDMU,CA235001,ONE HELSINKI,053E,HDMUNKGZ11928500,186889086,Pending,N,CNNKG,CNNKG,CAVAN,CAEDM,CYP/CYP,11-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Best Buy,Shanghai,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,BBY,HDMU,CA235001,ONE HELSINKI,053E,HDMUNKGZ64821300,186889212,Pending,N,CNNKG,CNNKG,CAVAN,CAEDM,CYP/CYP,11-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Best Buy,Shanghai,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,BBY,MSCU,25-970GA,MAERSK EMDEN,331N,181AY0232748711P1,186951205,Pending,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,11-Aug,,40HCx2,2,,,,,2.25,,,,,,,,,,,No,,,Best Buy,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,BBY,MSCU,25-970GA,MAERSK EMDEN,331N,181AY0232748715P1,186951262,Pending,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,11-Aug,,40HCx4,4,,,,,4.5,,,,,,,,,,,No,,,Best Buy,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,NIK,MSCU,25-970GA,MAERSK EMDEN,331N,181AY0232748864P1,186954812,Canceled by carrier,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,11-Aug,,40HCx2,2,,,,,2.25,,,,,,,,,,,No,,,Nike,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN N.,33,COS,EGLV,SC50089,COSCO PACIFIC,084E,141300562246,186964487,Pending,N,CNTSN,CNTSN,USLGB,USLGB,CYP/CYP,11-Aug,,40HCx2,2,,,,2,2.25,,,,,,,,,,,Yes,,,Costco,Tianjin,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,TRI,MAEU,90-0090,GUNDE MAERSK,331N,229841522,186970278,Pending,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,11-Aug,,40GPx1,1,,,,,1,,,,,,,,,,,No,,,Triumph,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,TRI,MAEU,90-0090,GUNDE MAERSK,331N,229841524,186970291,Pending,N,CNYTN,CNYTN,USLAX,USLAX,CYP/CYP,11-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,Triumph,S.China,Direct,No,,,0,,,,,,
AP > EU,AP,EU,CN,CN N.,33,HMH,MAEU,90-0080,MUNICH MAERSK,533W,TBD,187024912,Pending,N,CNTAO,CNTAO,DEHAM,DEHAM,CYP/CYP,12-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,H&M Home,Qingdao,Bkg Agnt,Yes,05-Aug, 11.00 ,0,,,,,,
AP > EU,AP,EU,CN,CN N.,33,HMH,MAEU,90-0080,MUNICH MAERSK,533W,TBD,187024945,Pending,N,CNTAO,CNTAO,DEHAM,DEHAM,CYP/CYP,12-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,H&M Home,Qingdao,Bkg Agnt,Yes,04-Aug, 11.00 ,0,,,,,,
AP > EU,AP,EU,CN,CN N.,33,HMH,MAEU,90-0080,MUNICH MAERSK,533W,TBD,187024977,Pending,N,CNTAO,CNTAO,DEHAM,DEHAM,CYP/CYP,12-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,H&M Home,Qingdao,Bkg Agnt,Yes,04-Aug, 11.00 ,0,,,,,,
AP > EU,AP,EU,CN,CN N.,33,HMH,MAEU,90-0080,MUNICH MAERSK,533W,TBD,187025046,Pending,N,CNTAO,CNTAO,DEHAM,DEHAM,CYP/CYP,12-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,H&M Home,Qingdao,Bkg Agnt,Yes,05-Aug, 11.00 ,0,,,,,,
AP > EU,AP,EU,CN,CN S.,33,HCLU,MAEU,90-0080,MARGRETHE MAERSK,329W,38538244,185901648,Confirmed,Y,CNYTN,CNYTN,NLRTM,NLRTM,CYP/CYP,12-Aug,16-Aug,45HCx1,1,45HCx1,1,16-Jul,2,1.265,1.265,15-Aug,3:30,14-Aug,15:30,13-Aug,18:00,12-Aug,15-Sep,15-Jul,No,,,H&M Home,China S,Direct,No,04-Aug, 26.00 ,-1,,,,,,
AP > EU,AP,EU,VN,VN N.,33,HMH,MAEU,90-0080,MAERSK NACKA,332S,229079835,185839050,Confirmed,N,VNHPH,VNHPH,DEBRV,DEHBO,CYP/D,12-Aug,14-Aug,20GPx1,1,20GPx1,1,21-Jul,2,0.5,0.5,,,,,,,12-Aug,20-Sep,07-Jul,Yes,MARIBO MAERSK,331W,H&M Home,Vietnam,Direct,Yes,,,-14,,,,,,
AP > EU,AP,EU,VN,VN N.,33,HMH,MAEU,90-0080,MAERSK NACKA,332S,229091998,185858019,Confirmed,Y,VNHPH,VNHPH,DEHAM,DEHAM,CYP/CYP,12-Aug,14-Aug,20GPx2,2,20GPx1,1,21-Jul,3,1,0.5,,,,,,,14-Aug,14-Sep,09-Jul,Yes,MAERSK CAMPTON,332W,H&M Home,Vietnam,Direct,Yes,,,-12,,,,,,
AP > NA,AP,NA,CN,CN E.,33,WAL,COSU,SSM25008,,,146300594998,185894574,Confirmed,Y,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,12-Aug,09-Aug,40HCx4,4,40HCx4,4,25-Jul,2,4.5,4.5,,,,,,,16-Aug,03-Sep,19-Jul,Yes,,,Walmart,Xiamen,Bkg Agnt,Yes,,,-6,,,,,,
AP > NA,AP,NA,CN,CN E.,33,COS,COSU,SSM25008,,,6361214710,185894635,Confirmed,Y,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,12-Aug,09-Aug,40HCx3,3,40HCx3,3,24-Jul,2,3.375,3.375,,,,,,,13-Aug,28-Aug,20-Jul,Yes,,,Costco,Xiamen,Bkg Agnt,Yes,,,-4,,,,,,
AP > NA,AP,NA,CN,CN E.,33,HOD,COSU,SSM25008,,,6360909950,185894683,Confirmed,N,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,12-Aug,13-Aug,40HCx3,3,40HCx3,3,13-Jul,2,3.375,3.375,,,,,,,12-Aug,28-Aug,11-Jul,Yes,,,Home Depot,Xiamen,Bkg Agnt,Yes,,,-2,,,,,,
AP > NA,AP,NA,CN,CN E.,33,HOD,COSU,SSM25008,,,6361214840,185894774,Confirmed,N,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,12-Aug,13-Aug,40HCx5,5,40HCx5,5,20-Jul,1,5.625,5.625,,,,,,,13-Aug,28-Aug,20-Jul,Yes,,,Home Depot,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > EU,AP,EU,CN,CN S.,33,HCLU,MAEU,90-0080,MARGRETHE MAERSK,329W,229120428,185901649,Pending,N,CNYTN,CNYTN,NLRTM,NLRTM,CYP/CYP,12-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,H&M Home,China S,Direct,No,,,0,,,,,,
AP > EU,AP,EU,CN,CN S.,33,HCLU,MAEU,90-0080,MARGRETHE MAERSK,329W,229120431,185901650,Pending,N,CNYTN,CNYTN,NLRTM,NLRTM,CYP/CYP,12-Aug,,40HCx1,1,,,,,1.125,,,,,,,,,,,No,,,H&M Home,China S,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,WAL,EGLV,SC50089,,,XIA1182073,185953275,Confirmed,Y,CNXMN,CNXMN,USLGB,USLGB,CYP/CYP,12-Aug,16-Aug,40HCx1,1,40HCx1,1,18-Jul,1,1.125,1.125,,,,,,,16-Aug,03-Sep,18-Jul,Yes,,,Walmart,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,BBY,MSCU,25-970GA,MSC EVA,331N,177QSYSYS01016,186325298,Confirmed,N,CNSHA,CNSHA,USLGB,USLGB,CYP/CYP,12-Aug,12-Aug,40HCx6,6,40HCx6,6,19-Jul,1,6.75,6.75,,,,,,,12-Aug,,19-Jul,Yes,,,Best Buy,Shanghai,Bkg Agnt,Yes,,,0,,,,,,
AP > EU,AP,EU,CN,CN E.,33,NEW,CMDU,89-0000,,,NGP0422916,186388368,Confirmed,Y,CNNGB,CNNGB,FRFOS,FRFOS,CYP/CYP,12-Aug,19-Aug,20GPx1,1,20GPx1,1,21-Jul,1,0.5,0.5,,,,,,,19-Aug,22-Sep,21-Jul,Yes,,,Newell Brands Distribution,Ningbo,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,DEC,MSCU,25-001WW,MSC BEATRICE,331N,177QSYSYS01028,186460423,Confirmed,N,CNSHA,CNSHA,USLGB,USLGB,CYP/CYP,12-Aug,12-Aug,40HCx5,5,40HCx5,5,03-Aug,5,5.625,5.625,,,,,,,12-Aug,,01-Aug,Yes,,,Decathlon,Shanghai,Bkg Agnt,Yes,,,-2,,,,,,
AP > NA,AP,NA,VN,VN S.,33,BBY,MSCU,25-970GA,MSC SINDY,332A,339IN2327269,186666028,Pending,N,VNSGN,VNVUT,USLGB,USLGB,CYP/CYP,12-Aug,,40HCx3,3,,,,1,3.375,,,,,,,,,,,Yes,,,Best Buy,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN S.,33,BBY,MSCU,25-970GA,MSC SINDY,332A,339IN2327275,186666165,Pending,N,VNSGN,VNVUT,USLGB,USLGB,CYP/CYP,12-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Best Buy,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN N.,33,BBY,MSCU,25-970GA,MSC SINDY,332A,643IN2327542,186743985,Pending,N,VNHPH,VNHPH,USLGB,USLGB,CYP/CYP,12-Aug,,40GPx5,5,,,,1,5,,,,,,,,,,,Yes,,,Best Buy,Vietnam,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,VN,VN N.,33,BBY,MSCU,25-970GA,MSC SINDY,332A,643IN2327541,186744471,Pending,N,VNHPH,VNHPH,USLGB,USLGB,CYP/CYP,12-Aug,,"20GPx1, 40HCx3",4,,,,1,3.875,,,,,,,,,,,Yes,,,Best Buy,Vietnam,Direct,Yes,,,0,,,,,,
AP > EU,AP,EU,IN,IN S.,33,HMH,MAEU,90-0080,CAPE FLINT,364S,229816322,186932219,Pending,N,INTUT,INTUT,DEHAM,DEHAM,CYP/CYP,12-Aug,,40HCx1,1,,,,2,1.125,,,,,,,,,,,Yes,EBBA MAERSK,330W,H&M Home,India,Direct,Yes,,,0,,,,,,
AP > EU,AP,EU,IN,IN S.,33,HMH,MAEU,90-0080,CAPE FLINT,364S,229816329,186932229,Pending,N,INTUT,INTUT,DEHAM,DEHAM,CYP/CYP,12-Aug,,40HCx1,1,,,,2,1.125,,,,,,,,,,,Yes,EBBA MAERSK,330W,H&M Home,India,Direct,Yes,,,0,,,,,,
AP > EU,AP,EU,IN,IN W.,33,HMH,MAEU,90-0080,MAERSK PELEPAS,333S,229818041,186934173,Pending,N,INMOR,INMUN,DEHAM,DEHAM,CYP/CYP,12-Aug,,40HCx1,1,,,,3,1.125,,,,,,,,,,,Yes,MAERSK CAMPTON,332W,H&M Home,India,Direct,Yes,,,0,,,,,,
AP > EU,AP,EU,IN,IN S.,33,HMH,MAEU,90-0080,CAPE FLINT,364S,229855990,186996247,Pending,N,INTUT,INTUT,DEHAM,DEHAM,CYP/CYP,12-Aug,,20GPx1,1,,,,2,0.5,,,,,,,,,,,Yes,EBBA MAERSK,330W,H&M Home,India,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,DEC,MSCU,25-001WW,MSC BEATRICE,331N,177QSYSYS01043,187032515,Pending,N,CNSHA,CNSHA,USLGB,USLGB,CYP/CYP,12-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Decathlon,Shanghai,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,STA,MSCU,25-001WW,MSC BEATRICE,331N,177QSYSYS01045,187034747,Pending,N,CNSHA,CNSHA,USLGB,USLGB,CYP/CYP,12-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Starbucks,Shanghai,Bkg Agnt,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,DEC,COSU,SSM25008,,,6360637480,185757346,Confirmed,Y,CNXMN,CNXMN,USLGB,USLGB,CYP/CYP,13-Aug,16-Aug,40HCx1,1,40HCx1,1,25-Jul,3,1.125,1.125,,,,,,,12-Aug,28-Aug,06-Jul,Yes,,,Decathlon,Xiamen,Bkg Agnt,Yes,,,-19,,,,,,
AP > EU,AP,EU,CN,CN N.,33,HMH,MAEU,90-0080,,,273047067,185771897,Confirmed,N,CNTAO,CNTAO,DEBRV,DEHBO,CYP/D,13-Aug,13-Aug,40HCx1,1,40HCx1,1,31-Jul,1,1.125,1.125,,,,,,,13-Aug,29-Sep,31-Jul,Yes,,,H&M Home,Qingdao,Bkg Agnt,Yes,,,0,,,,,,
AP > EU,AP,EU,CN,CN E.,33,HMH,MAEU,90-0080,MAERSK CAMPTON,332W,229112580,185894410,Confirmed,N,CNNGB,CNNGB,DEHAM,DEHAM,CYP/CYP,13-Aug,13-Aug,40HCx1,1,40HCx1,1,10-Jul,1,1.125,1.125,,,,,,,13-Aug,21-Sep,10-Jul,Yes,,,H&M Home,Ningbo,Direct,Yes,,,0,,,,,,
AP > EU,AP,EU,CN,CN E.,33,HMH,MAEU,90-0080,MAERSK CAMPTON,332W,229112583,185894413,Confirmed,N,CNNGB,CNNGB,DEHAM,DEHAM,CYP/CYP,13-Aug,13-Aug,40HCx1,1,40HCx1,1,10-Jul,1,1.125,1.125,,,,,,,13-Aug,21-Sep,10-Jul,Yes,,,H&M Home,Ningbo,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,HOD,COSU,SSM25008,,,6361271200,186160260,Confirmed,Y,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,13-Aug,06-Aug,"40HCx2, 45HCx2",4,40HCx4,4,20-Jul,1,4.78,4.5,,,,,,,06-Aug,21-Aug,20-Jul,Yes,,,Home Depot,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,DEC,COSU,SSM25008,,,XIA1183197,186160420,Confirmed,Y,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,13-Aug,09-Aug,40HCx1,1,40HCx1,1,18-Jul,1,1.125,1.125,,,,,,,09-Aug,,18-Jul,Yes,,,Decathlon,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,BBY,EGLV,SC50089,EVER LEGEND,1077-058E,EGLV142351363877,186253846,Confirmed,N,CNSHA,CNSHA,USLAX,USLAX,CYP/CYP,13-Aug,13-Aug,40HCx10,10,40HCx10,10,18-Jul,1,11.25,11.25,,,,,,,13-Aug,,18-Jul,Yes,,,Best Buy,Shanghai,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,NEW,CMDU,89-0000,APL PARIS,0TXF7E1MA,SHZ5648135,186322183,Confirmed,N,CNYTN,CNYTN,USLAX,USKCK,CYP/CYP,13-Aug,13-Aug,20GPx1,1,20GPx1,1,19-Jul,1,0.5,0.5,,,,,,,13-Aug,27-Aug,19-Jul,Yes,,,Newell Brands Distribution,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,TRI,COSU,SSM25008,CSCL SOUTH CHINA SEA,063E,CC5342637524,186388607,Confirmed,N,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,13-Aug,13-Aug,"40GPx2, 40HCx2",4,"40GPx2, 40HCx2",4,27-Jul,2,4.25,4.25,,,,,,,13-Aug,28-Aug,19-Jul,Yes,,,Triumph,Xiamen,Bkg Agnt,No,,,-8,,,,,,
AP > NA,AP,NA,CN,CN E.,33,NEW,CMDU,89-0000,,,NGP0421485,186392116,Confirmed,N," - , ",CNNGB,USLGB,USKCK,CYP/CYP,13-Aug,13-Aug,40GPx1,1,40GPx1,1,24-Jul,1,1,1,,,,,,,13-Aug,02-Sep,24-Jul,Yes,,,Newell Brands Distribution,Ningbo,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,NEW,CMDU,89-0000,APL PARIS,0TXF7E1MA,SHZ5651229,186397362,Confirmed,N,CNYTN,CNYTN,USLAX,USKCK,CYP/CYP,13-Aug,13-Aug,40HCx1,1,40HCx1,1,20-Jul,1,1.125,1.125,,,,,,,13-Aug,27-Aug,20-Jul,Yes,,,Newell Brands Distribution,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,NEW,MSCU,25-970GA,MSC JADE,332N,181AY0232736315D1,186408608,Confirmed,N,CNYTN,CNYTN,USLGB,USJAA,CYP/D,13-Aug,13-Aug,"20GPx1, 40GPx1",2,"20GPx1, 40GPx1",2,01-Aug,3,1.5,1.5,,,,,,,13-Aug,,21-Jul,Yes,,,Newell Brands Distribution,S.China,Direct,Yes,,,-11,,,,,,
AP > NA,AP,NA,CN,CN E.,33,TRI,CMDU,89-0000,,,1811M023PE08521P1,186445692,Confirmed,N,CNFOC,CNFOC,USLAX,USLAX,CYP/CYP,13-Aug,13-Aug,40HCx4,4,40HCx4,4,27-Jul,2,4.5,4.5,,,,,,,13-Aug,17-Sep,21-Jul,Yes,,,Triumph,Xiamen,Bkg Agnt,Yes,,,-6,,,,,,
AP > NA,AP,NA,CN,CN E.,33,TRI,COSU,SSM25008,,,6361663840,186454710,Confirmed,N,CNXMN,CNXMN,USLAX,USLAX,CYP/CYP,13-Aug,13-Aug,45HCx1,1,45HCx1,1,20-Jul,1,1.265,1.265,,,,,,,13-Aug,28-Aug,20-Jul,Yes,,,Triumph,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN E.,33,NEW,COSU,SSM25008,,,6361763640,186526421,Pending,N,CNXMN,CNXMN,USLAX,USCXL,CYP/CYP,13-Aug,,40HCx1,1,,,,1,1.125,,,,,,,,,,,Yes,,,Newell Brands Distribution,Xiamen,Bkg Agnt,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,LEN,MAEU,90-0090,MSC JADE,332N,229546565,186546280,Pending,N,CNYTN,CNYTN,USLGB,USLGB,CYP/CYP,13-Aug,,40GPx1,1,,,,3,1,,,,,,,,,,,Yes,,,Lenovo,S.China,Direct,No,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,COS,MAEU,90-0090,MSC JADE,332N,229546656,186546297,Pending,N,CNYTN,CNYTN,USLGB,USLGB,CYP/CYP,13-Aug,,45HCx1,1,,,,2,1.265,,,,,,,,,,,Yes,,,Costco,S.China,Direct,Yes,,,0,,,,,,
AP > NA,AP,NA,CN,CN S.,33,COS,MAEU,90-0090,MSC JADE,332N,229546604,186546308,Pending,N,CNYTN,CNYTN,USLGB,USLGB,CYP/CYP,13-Aug,,45HCx1,1,,,,2,1.265,,,,,,,,,,,Yes,,,Costco,S.China,Direct,No,,,0,,,,,,
